rank,type,poc_id,chunk_id,name,chunk_text,date,score
174,vector,7cf76186886a2751098b473b,69b987b7e63ce3f9eef2a71c,A Steering Guide: Kubernetes Performance,"[SECTION]:
1. Horizontal Pod Autoscaler (HPA)
1. Vertical Pod Autoscaler (VPA)
1. Cluster Autoscaler (CA)

[IMAGE]:
Hand-drawn diagrams illustrating autoscaling types: HPA increases pod count horizontally; VPA increases resource allocation vertically within pods; CA adds or removes cluster nodes to fit pod demands. Each diagram shows a before and after state with pods and nodes, highlighting the different scaling dimensions.

Kubernetes offers three primary autoscaling mechanisms—Horizontal Pod Autoscaler (HPA), Vertical Pod Autoscaler (VPA), and Cluster Autoscaler (CA)—each addressing resource management at different levels. The HPA adjusts the number of pod replicas based on metrics like CPU or memory usage, enabling horizontal scaling to handle varying workloads. VPA modifies resource requests and limits within existing pods, scaling vertically by increasing or decreasing CPU and memory allocations. Notably, recent Kubernetes versions (1.28 and beyond) have improved VPA to allow online vertical scaling without downtime. The Cluster Autoscaler manages the number of nodes in the cluster, adding or removing nodes to accommodate pod demands. It is important to avoid using multiple autoscalers simultaneously, such as HPA and CA together, as this can cause unpredictable behavior. Proper configuration, including setting resource limit ranges to match node capacities, is essential to ensure smooth autoscaling and maintain resilience during performance tests and real-world operations.",,0.8017427921295166
175,vector,Jvhz3G9R5ZapDwDtB,69b87c2343b4f6c078a8e3d9,Elastic Kubernetes,"[SECTION]:
Knative Autoscaler scales Knative Service, a CR representing the workload, it manages needed Kubernetes resources (Deployment, Service, Ingress,...)
Activator component enables scale to 0
  Incoming requests are being hold until the app is scaled to 1 replica
Autoscaler itself has 3 components:
  PodAutoscaler Reconciler - ensures that all components are up to date
  Collector - collect metrics from various sources
  Decider - based on metrics decides how the app should be scaled
    want = concurrencyInSystem/targetConcurrencyPerInstance

The Knative Autoscaler extends Kubernetes' autoscaling capabilities by enabling scale-to-zero, a feature not supported by the standard Horizontal Pod Autoscaler (HPA). While HPA automatically adjusts the number of replicas based on CPU and memory metrics, it cannot scale workloads down to zero because metrics cannot be collected without running pods. Knative addresses this limitation through its Activator component, which holds incoming requests when no pods are available and triggers scaling to one replica. The Autoscaler's architecture includes the PodAutoscaler Reconciler to keep components updated, the Collector to gather metrics from various sources, and the Decider to calculate desired concurrency using a formula based on system and target concurrency per instance. This dynamic scaling approach allows Knative Services to efficiently manage resources by scaling workloads up or down, including to zero, based on real-time demand, optimizing both performance and cost in Kubernetes environments.",,0.80165696144104
176,vector,Jvhz3G9R5ZapDwDtB,69b87c2343b4f6c078a8e3ce,Elastic Kubernetes,"[SECTION]:
Why ""Elastic Kubernetes""?

• Workloads have different size and resources requirements
  ○ Under provisioning - not enough resources might cause outages, latency and overall bad UX
  ○ Over provisioning - too many resources, expensive, wasteful

• It’s hard to specify resource and pod allocation, as resources requirements change across the time -> we need elasticity
  ○ Applications autoscaling
  ○ Cluster autoscaling

Elastic Kubernetes addresses the challenge of managing workloads with fluctuating sizes and resource demands, where fixed resource allocations risk either under provisioning—leading to outages and poor user experience—or over provisioning, causing wasted resources and increased costs. To achieve elasticity, Kubernetes employs two key autoscaling mechanisms: applications autoscaling and cluster autoscaling. The horizontal pod autoscaler (HPA) is a built-in Kubernetes component that automatically adjusts the number of pod replicas based on real-time metrics like CPU and memory usage. It monitors application resource consumption and dynamically updates the replica count to meet demand, scaling out when usage increases and scaling in when it decreases. HPA supports scaling on custom metrics as well, integrating with tools like Prometheus. However, it cannot scale pods down to zero replicas, as metrics cannot be collected without running pods. This dynamic scaling capability enables efficient resource utilization and cost optimization in Kubernetes environments by adapting to workload variability without manual intervention.",,0.8013811111450195
177,vector,P2i896HcAquZfbrio,69b851810d840e98bb3df26a,Level Up your Kubernetes Scaling with KEDA,"[IMAGE]:
Diagram of KEDA architecture inside a Kubernetes cluster showing interactions between ScaledObject, Kubernetes API Server, KEDA components (Metrics adapter, Controller, Scaler), Horizontal pod autoscaler, Workload, and External trigger source. Arrows indicate data flow: ScaledObject registers triggers with API Server; KEDA components process scaling logic; Horizontal pod autoscaler adjusts pod replicas; External trigger source signals events to KEDA.

KEDA (Kubernetes Event-driven Autoscaling) addresses the limitations of traditional Horizontal Pod Autoscaler (HPA) by enabling scaling based on external event sources rather than just CPU or memory metrics. It integrates with Kubernetes through ScaledObjects, which define scaling rules and triggers linked to external systems like message queues, databases, or streaming services. KEDA supports a wide range of event sources such as Kafka, Azure Services, and Prometheus, allowing applications to scale dynamically in response to workload changes like queue length or incoming streams. Unlike HPA, which scales pods based on resource utilization, KEDA can scale workloads from zero to many instances, optimizing resource usage especially for event-driven workloads. This is particularly useful for scenarios like processing bursts of orders during peak times, where CPU load alone does not reflect the need for scaling. KEDA’s architecture includes components like the Metrics adapter and Controller that interact with the Kubernetes API Server and HPA, enabling seamless event-driven autoscaling without modifying application code.",,0.800645112991333
178,vector,Ke724k96A96C9nMeL,69b88c4543b4f6c078a8f119,Elastic Kubernetes,"[SECTION]:
• Technique: Keep an empty spare node in the cluster to reduce provisioning time
• Shrinking the cluster is hard is it require rebalancing the cluster.
• Works on a different time-scale than application auto-scaling
  ○ it takes much more time to spin up a new node than a new pod

Cluster autoscaling in Kubernetes addresses the challenge of dynamically adjusting the number of nodes to match workload demands, balancing between under-provisioning and over-provisioning. Since it is difficult to precisely predict resource needs, elasticity is introduced through autoscaling at both the application and cluster levels. Cluster autoscaling operates on a slower time scale compared to application autoscaling because provisioning new nodes involves more complex scheduling and resource allocation processes. Effective autoscaling requires setting resource requests and limits on pods, which define the minimum and maximum resources a workload can consume. These settings enable the Kubernetes scheduler to efficiently place pods on nodes and help the autoscaler make informed decisions. Maintaining an empty spare node can reduce provisioning delays when scaling up, but shrinking the cluster is challenging due to the need for rebalancing workloads. Overall, cluster autoscaling complements application autoscaling by managing infrastructure resources to optimize performance and cost.",,0.8003721237182617
179,vector,Jvhz3G9R5ZapDwDtB,69b87c2343b4f6c078a8e3cb,Elastic Kubernetes,"[SECTION]:
HPA operates on the ratio between desired metric value and current metric value:

desiredReplicas = ceil(
    currentReplicas * (currentMetricValue / desiredMetricValue)
)

[IMAGE]:
Diagram illustrating Horizontal Pod Autoscaler workflow: Metrics are checked by the Horizontal Pod Autoscaler, which then changes the number of replicas in the Deployment. The Deployment creates or deletes Pods accordingly. The diagram shows Metrics feeding into Horizontal Pod Autoscaler, which points to Deployment, and Deployment managing multiple Pods, including creation and deletion.

The Horizontal Pod Autoscaler (HPA) in Kubernetes dynamically adjusts the number of pod replicas based on observed metrics, such as CPU utilization. The scaling formula multiplies the current number of replicas by the ratio of the current metric value to the desired metric value, rounding up to determine the target replica count. This simple yet effective algorithm enables the HPA to maintain application performance by scaling out or in as needed. The HPA operates by monitoring metrics through a metrics server, which must be enabled in the cluster. It manages the replica count in the deployment's specification, bounded by minimum and maximum replica limits. The HPA is represented as a dedicated Kubernetes resource where users specify the target workload, scaling metrics, and thresholds. This resource can be created via kubectl or managed by platforms like KEDA, which extend autoscaling capabilities. The HPA’s integration with the deployment ensures seamless pod creation or deletion to meet the application's resource demands.",,0.800037145614624
180,vector,Ke724k96A96C9nMeL,69b88c4543b4f6c078a8f11c,Elastic Kubernetes,"[SECTION]:
When autoscaling of applications is not enough
Autoscaling of applications (more Pods and Containers) makes pressure on the infrastructure as well
We should scale Kubernetes Nodes together with applications to really achieve “Elastic Kubernetes”

Cluster autoscaling in Kubernetes addresses the challenge of balancing resource allocation to avoid both under-provisioning and over-provisioning. While application autoscaling adjusts the number of Pods based on workload demand, it alone cannot ensure sufficient underlying infrastructure. Kubernetes requires elasticity at the cluster level, scaling nodes up or down to match the resource needs of the applications. Effective autoscaling depends on setting appropriate resource requests and limits for Pods, which define the minimum and maximum CPU or memory resources required. These settings help the Kubernetes scheduler efficiently place Pods on nodes, optimizing resource utilization and maintaining system stability. Over time, capacity planning and metric collection refine these resource specifications, enabling a responsive and elastic Kubernetes environment that dynamically adjusts both application workloads and infrastructure resources to handle fluctuating demands.",,0.7988841533660889
181,vector,P2i896HcAquZfbrio,69b851810d840e98bb3df263,Level Up your Kubernetes Scaling with KEDA,"[SECTION]:
Kubernetes

• Moderne Systeme werden immer komplexer
• Horizontal Pod Autoscaler (HPA)
  • Skalierung anhand von CPU und/oder RAM
• Abhängig von externen Komponenten
• Anwendungen müssen auf Events reagieren
  • Datenbanken
  • Service Bus
  • Streams
  • Logs

Modern Kubernetes environments face challenges beyond simple CPU or RAM-based scaling due to dependencies on external event sources like databases, message queues, streams, and logs. The Horizontal Pod Autoscaler (HPA) traditionally scales pods based on resource utilization metrics, but this approach can be insufficient for event-driven workloads where CPU usage may remain low despite high demand, such as processing thousands of orders asynchronously. KEDA (Kubernetes Event-driven Autoscaling) addresses this gap by enabling scaling triggered directly by external event sources, integrating with a wide range of systems including Kafka, Azure Services, and MongoDB. KEDA allows applications to scale dynamically based on real-time event metrics, improving resource efficiency and responsiveness. It supports custom scaling policies, including minimum and maximum replica counts, and can even scale workloads down to zero, similar to serverless platforms like AWS Lambda. This event-driven scaling model enhances Kubernetes' ability to manage complex, distributed systems with diverse workloads and fluctuating demand.",,0.7984743118286133
182,vector,cpvQWjvLZRfQBfa2T,69b9371de63ce3f9eef25388,Serverless Containers mit Azure Container Apps,"[SECTION]:
Azure Container Apps Capabilitites
Autoscaling with KEDA (Kubernetes Event Driven Autoscaling)

• KEDA https://keda.sh allows you to scale workloads using scalers
  • Scalers define scaling-behavior due to external or internal signals
  • KEDA has 50+ built-in scalers like for example
    • Azure Service Bus Queue, Redis, Apache Kafka, …
  • Scaling configuration is part of the overall deployment manifest

Azure Container Apps leverage Kubernetes concepts such as pods and deployments to enable scalable, resilient containerized applications. Each Azure Container App can run multiple containers simultaneously, similar to Kubernetes pods, allowing for sidecar containers that enhance functionality, such as logging or service mesh integration. Autoscaling in Azure Container Apps is powered by KEDA (Kubernetes Event Driven Autoscaling), which uses scalers to respond to external or internal signals, enabling event-driven scaling. KEDA supports over 50 built-in scalers, including Azure Service Bus Queue, Redis, and Apache Kafka, allowing workloads to scale dynamically based on real-time metrics. The scaling configuration is integrated declaratively within the deployment manifest, simplifying management and automation. This approach combines Kubernetes' robust orchestration capabilities with Azure's managed environment, providing flexible, efficient autoscaling tailored to diverse containerized workloads.",,0.7982964515686035
183,vector,Jvhz3G9R5ZapDwDtB,69b87c2343b4f6c078a8e3cc,Elastic Kubernetes,"[SECTION]:
• Scale out/in operation
• Increasing/decreasing the number of replicas (Pods)
• Application deployment or resource requests & limits don’t change

[IMAGE]:
Diagram illustrating Horizontal Pod Scaling with a single Kubernetes Deployment labeled 'Application' on the left, and multiple stacked replicas of the same Deployment on the right, connected by a double-headed arrow indicating scaling out/in. Kubernetes logos are shown on the deployment icons.

Horizontal Pod Scaling in Kubernetes involves adjusting the number of pod replicas running the same application without changing the deployment's resource requests or limits. This operation can be performed manually using commands like ""kubectl scale"" or by modifying YAML descriptors. More importantly, Kubernetes provides a built-in Horizontal Pod Autoscaler (HPA) that automatically adjusts the replica count based on application metrics such as CPU and memory usage. The HPA continuously monitors these metrics and updates the replica field in the deployment resource accordingly, scaling out when demand increases and scaling in when it decreases. It supports scaling for various workload types that expose a replica field, including deployments and stateful sets. Additionally, HPA can be extended to use custom metrics from monitoring systems like Prometheus. However, it currently cannot scale down to zero replicas, as metrics cannot be collected without running pods. This autoscaling mechanism ensures efficient workload management by dynamically controlling pod quantity while maintaining consistent resource configurations per pod.",,0.796849250793457
184,vector,Ke724k96A96C9nMeL,69b88c4643b4f6c078a8f120,Elastic Kubernetes,"[SECTION]:
1. Scale up from 0 to 1 replica on first request.
2. Scale from 1 to 2 replicas if the utilisation 80% of the concurrency target 50 is reached for the averaged concurrency.
3...9. Up- and downscaling events when averaged concurrency crosses the utilisation threshold counted across the current number of replicas. (2 * 80% * 50 = 80, 3 * 80% * 50= 120, ...)
10. Scale down to 0 when averaged concurrency is going down to 0 for the length of the autoscale window.
A. The averaged concurrency is calculated every 2 seconds by averaging concurrent requests for the past auto-scale window length (default: 60s)

[IMAGE]:
Graph plotting concurrency and replicas over time illustrating Knative Autoscaler behavior. The y-axis on the left shows concurrency values (0 to 250), and the y-axis on the right shows replica counts (0 to 5). The graph includes an orange line for Actual Concurrency, a green dashed line for Averaged Concurrency, and a blue stepped area representing the number of replicas. The autoscale window is marked with a double-headed arrow. Key points on the graph are numbered 1 to 10, corresponding to scaling events described in the text. The graph visually demonstrates how concurrency metrics trigger scaling up and down of replicas, with concurrency target set at 50, utilisation at 80%, and autoscale window of 60 seconds.

[SECTION]:
concurrency-target = 50
concurrency-utilisation = 80%
autoscale-window = 60s

The Knative Autoscaler dynamically adjusts the number of replicas based on concurrency metrics collected from the application. It monitors actual concurrency, smoothing out rapid fluctuations by averaging request counts over a 60-second autoscale window. This averaged concurrency is compared against a concurrency target, typically set at 80% of the maximum concurrency a pod can handle, to trigger scaling decisions proactively before pods reach full capacity. When concurrency rises, the autoscaler increases replicas to maintain performance; when concurrency drops to zero during the scale window, it scales down to zero replicas. Additionally, Knative features a panic mode for sudden traffic bursts, which shortens the scale window and accelerates scaling to quickly respond to spikes. This sophisticated algorithm ensures efficient resource use and responsiveness, making Knative autoscaling suitable for diverse traffic patterns and production environments such as Google Cloud Run and IBM Code Engine. The autoscaler’s design balances reactivity with stability by smoothing metrics and using configurable parameters to optimize scaling behavior.",,0.7955930233001709
185,vector,Ke724k96A96C9nMeL,69b88c4543b4f6c078a8f117,Elastic Kubernetes,"[SECTION]:
Kubernetes Event Driven Autoscaling dead simple
  CNCF project
https://keda.sh

[IMAGE]:
The KEDA logo, featuring the letters 'KEDA' with a stylized lightning bolt integrated into the letter 'A', symbolizing event-driven power and autoscaling in Kubernetes.

KEDA (Kubernetes Event Driven Autoscaling) is an open-source CNCF project designed to simplify autoscaling in Kubernetes environments by reacting to external event metrics rather than internal resource usage like CPU or memory. It extends Kubernetes Horizontal Pod Autoscaler (HPA) by providing custom metrics from external systems such as Kafka, AWS, Azure, or Redis. KEDA supports over 50 built-in scalers that monitor event sources and trigger scaling actions accordingly. Unlike standard HPA, KEDA can scale applications down to zero when no events are present, optimizing resource usage. It achieves this through two main components: the scaler operator, which manages scaling from zero to one, and the metrics adapter, which feeds custom metrics to HPA. Users define scaling behavior via a simple custom resource called ScaledObject, specifying the target workload, scaling thresholds, and triggers. This unified interface allows fine-tuning of scaling parameters, making KEDA a straightforward and powerful solution for event-driven autoscaling in Kubernetes.",,0.7953720092773438
186,vector,cKS8AZ6WhsZ2tCLfT,69b9d8abe63ce3f9eef2f37c,Kubernetes Cost Optimisation – How To Actually Do It,"[SECTION]:
Default Kubernetes Scaling is not well suited for event driven applications, kubernetes is more for resource based scaling (CPU and memory).

Keda: Event driven scale controlling that can run inside any kubernetes cluster.

[IMAGE]:
Diagram of KEDA architecture within a Kubernetes cluster showing components and interactions: Kubernetes API Server, ScaledObject, Horizontal pod autoscaler, Metrics adapter, Controller, Scaler, Workload, and External trigger source. The diagram illustrates registration of trigger and scaling definitions, and the flow of scaling decisions based on events from external triggers.

Kubernetes default scaling primarily relies on resource metrics such as CPU and memory, which often falls short for event-driven applications that require more responsive and dynamic scaling. KEDA (Kubernetes Event-Driven Autoscaling) addresses this limitation by acting as an event-driven scale controller that integrates seamlessly within any Kubernetes cluster. It extends Kubernetes' capabilities by monitoring external event sources and scaling workloads preemptively, even before resource metrics like CPU are impacted. KEDA supports a wide range of pluggable scalers to gather metrics from diverse sources, including an environmental scaler that enables scaling based on sustainability considerations. The architecture involves components such as the Metrics adapter, Controller, and Scaler, which interact with the Kubernetes API server and Horizontal Pod Autoscaler to manage scaling decisions. This approach ensures efficient autoscaling for workloads like order processing systems, dynamically adjusting pod counts in response to real-time event queues, optimizing resource usage and cost.",,0.7938969135284424
187,vector,Ke724k96A96C9nMeL,69b88c4643b4f6c078a8f11e,Elastic Kubernetes,"[SECTION]:
Horizontal Pod Autoscaler

• Needs Kubernetes Metrics Server enabled
  ○ it is a cluster wide aggregator of resource usage data
• Scales Deployments, StatefulSets and Custom Resources that enable the /scale subresource
• Target workload needs to specify resource limits
• Metric Types:
  ○ Resource metrics - cpu/memory utilization (built-in)
  ○ Custom / External Metrics - metrics about custom resources
• Can not scale to 0 (for custom metrics currently in development)

The Horizontal Pod Autoscaler (HPA) in Kubernetes enables automatic scaling of workloads such as Deployments, StatefulSets, and Custom Resources that support the /scale subresource. It adjusts the number of pod replicas based on observed metrics, typically CPU or memory utilization, but can also use custom metrics. For HPA to function correctly, the Kubernetes Metrics Server must be enabled to aggregate resource usage data cluster-wide. Workloads must specify resource requests and limits, as HPA relies on these values to calculate thresholds and scale appropriately. Manual scaling involves adjusting replica counts directly, whereas HPA automates this process by continuously monitoring metrics and scaling pods up or down within defined minimum and maximum replica bounds. This autoscaling approach helps maintain application performance and resource efficiency by dynamically responding to workload demands without changing resource requests or limits themselves.",,0.793067455291748
188,vector,Ke724k96A96C9nMeL,69b88c4543b4f6c078a8f108,Elastic Kubernetes,"[SECTION]:
Why ""Elastic Kubernetes""?

Resources defined statically vs. Enabled autoscaling

[IMAGE]:
Two line charts comparing container resource allocation and request load over time. The left chart shows a fixed container resource level (yellow area) with fluctuating request load (red line), illustrating static resource allocation. The right chart shows container resources dynamically scaling (yellow area) in response to the request load (red line), illustrating enabled autoscaling. Both charts have time on the x-axis and resource/request count on the y-axis, highlighting how elastic Kubernetes adjusts resources to match demand.

Elastic Kubernetes addresses the challenge of balancing resource allocation in dynamic workloads by enabling autoscaling mechanisms. Static resource allocation, as shown in the left chart, often leads to under-provisioning—where insufficient resources cause latency and degraded user experience—or over-provisioning, which wastes resources. Introducing elasticity through autoscaling allows Kubernetes to dynamically adjust resource allocation in response to fluctuating request loads, as illustrated in the right chart. Key to this approach is setting resource requests and limits on pods, defining the minimum and maximum CPU or memory resources an application can use. These settings enable Kubernetes to perform capacity planning and optimize scheduling decisions. Over time, collecting metrics helps refine these resource boundaries, ensuring efficient scaling that matches workload demands. This dynamic resource management improves cluster utilization, responsiveness, and overall scalability in Kubernetes environments.",,0.793032169342041
189,vector,HxDT6fzG63THaqBHS,69b9b78fe63ce3f9eef2d6c1,Predictive Auto Scaling of Workloads,"[SECTION]:
Internal system which is responsible for gathering all the predictive results and scaling up/down resources based on the recommendations gathered.

[SECTION]:
Consist of 3 primary operations:

[SECTION]:
Discovery   Consolidation   Execution

[SECTION]:
Autoscaling at LinkedIn

LinkedIn's autoscaling system operates through three key phases: Discovery, Consolidation, and Execution, which together enable dynamic resource management across thousands of applications. During Discovery, the system queries load balancing metrics and identifies active applications, their pod counts, CPU allocations, and node locations. Consolidation involves aggregating this data into detailed records that capture heterogeneous hardware SKUs and their performance benchmarks. Regression models are trained per SKU to estimate pod serving capacity, accounting for hardware differences and target CPU utilization. In the Execution phase, the system calculates the target number of pods, verifies these against configurable safety limits, and updates Kubernetes resources accordingly. If recommendations exceed safety thresholds, manual approval is required to prevent rapid or unsafe scaling. This structured workflow ensures precise, predictive autoscaling that balances resource allocation efficiently while maintaining operational safety and responsiveness.",,0.7927732467651367
190,vector,Jvhz3G9R5ZapDwDtB,69b87c2543b4f6c078a8e3eb,Elastic Kubernetes,"[SECTION]:
Horizontal Pod Autoscaler

- Needs Kubernetes Metrics Server enabled
  - it is a cluster wide aggregator of resource usage data
- Scales Deployments, StatefulSets and Custom Resources that enable the /scale subresource
- Target workload needs to specify resource limits
- Metric Types:
  - Resource metrics - cpu/memory utilization (built-in)
  - Custom / External Metrics - metrics about custom resources
- Can not scale to 0 (for custom metrics currently in development)

The Horizontal Pod Autoscaler (HPA) in Kubernetes automatically adjusts the number of pod replicas based on observed resource usage, primarily CPU and memory. It operates by monitoring metrics collected via the Kubernetes Metrics Server, which aggregates cluster-wide resource data. HPA supports scaling for Deployments, StatefulSets, and Custom Resources that implement the /scale subresource, allowing it to modify the replica count dynamically. Resource limits must be specified in the target workload to enable autoscaling effectively. Beyond built-in resource metrics, HPA can also scale based on custom metrics exposed by applications and integrated through external systems like Prometheus. However, a current limitation is that HPA cannot scale workloads down to zero replicas, as metrics cannot be gathered without running pods. This limitation applies to both built-in and custom metrics, with ongoing development aimed at addressing this in the future.",,0.7926168441772461
191,vector,Ke724k96A96C9nMeL,69b88c4543b4f6c078a8f112,Elastic Kubernetes,"[SECTION]:
KEDA Concepts

• Automatically scale Kubernetes Deployments, Jobs & Custom Resources
• Provides 50+ built-in scalers, but users can build own external scalers
  ○ Kafka, Prometheus, RabbitMQ, AWS services, Azure Services,...
• Scale resources based on events in the target scalers, eg. messages in Kafka topic
• Save resources by scale to 0
• KEDA does not manipulate the data, just scales the workload

KEDA is a Kubernetes-based event-driven autoscaling tool that extends the capabilities of the Horizontal Pod Autoscaler (HPA) by integrating custom metrics from external event sources. It enables automatic scaling of Kubernetes Deployments, Jobs, and Custom Resources based on event metrics such as message counts in Kafka topics. KEDA supports over 50 built-in scalers, including Kafka, Prometheus, RabbitMQ, AWS, Azure, and Redis, and also allows users to create custom scalers. Unlike traditional HPA, which scales based on CPU or memory, KEDA reacts to external event metrics and can scale workloads down to zero when idle, optimizing resource usage. It achieves this by providing custom metrics to the HPA and managing the transition between zero and active replicas through its scaler operator and metrics adapter components. Scaling decisions are based solely on event data from external services, without manipulating the underlying data, ensuring efficient and responsive autoscaling within Kubernetes environments.",,0.7917609214782715
192,vector,Ke724k96A96C9nMeL,69b88c4543b4f6c078a8f10f,Elastic Kubernetes,"[SECTION]:
• Scale out/in operation
• Increasing/decreasing the number of replicas (Pods)
• Application deployment or resource requests & limits don’t change

[IMAGE]:
Diagram showing a single Kubernetes Deployment pod labeled 'Application' on the left, an arrow pointing right, and multiple stacked Kubernetes Deployment pods labeled 'Application' on the right, illustrating scaling from one pod to multiple replicas.

Horizontal Pod Scaling in Kubernetes involves adjusting the number of pod replicas running an application without changing the pod specifications such as resource requests or limits. This scaling method increases or decreases the count of identical pods to handle varying workloads, ensuring application availability and responsiveness. Manual scaling can be performed by modifying the replica count in the deployment configuration or using kubectl commands. Kubernetes also offers the Horizontal Pod Autoscaler (HPA), which automates this process by monitoring metrics like CPU and memory usage to decide when to scale out or in. The HPA requires resource requests and limits to be set on pods to function correctly, as it uses these as baselines for scaling decisions. It supports scaling on standard Kubernetes resources such as Deployments and StatefulSets, as well as custom resources that expose a scale subresource. This approach maintains stable deployment configurations while dynamically managing pod quantity to meet workload demands.",,0.7909417152404785
193,vector,Ke724k96A96C9nMeL,69b88c4543b4f6c078a8f11b,Elastic Kubernetes,"[SECTION]:
Why ""Elastic Kubernetes""?

• Workloads have different size and resources requirements
  ○ Under provisioning - not enough resources might cause outages, latency and overall bad UX
  ○ Over provisioning - too many resources, expensive, wasteful

• It’s hard to specify resource and pod allocation, as resources requirements change across the time -> we need elasticity
  ○ Applications autoscaling
  ○ Cluster autoscaling

Elastic Kubernetes addresses the challenge of managing workloads with fluctuating resource demands by introducing dynamic resource allocation mechanisms. Since it is difficult to predetermine exact resource needs, elasticity is achieved through two key autoscaling approaches: application autoscaling and cluster autoscaling. Setting resource requests and limits on pods is essential, where requests define the minimum required CPU or memory, and limits specify the maximum usage. This careful capacity planning often involves collecting metrics over time to refine these settings. Kubernetes’ internal scheduler plays a critical role by filtering nodes and selecting the best fit for pods, sometimes rescheduling them to optimize resource utilization. By enabling elasticity, Kubernetes clusters can avoid the pitfalls of under-provisioning, which leads to latency and poor user experience, and over-provisioning, which wastes resources and increases costs, thus ensuring efficient and cost-effective operations.",,0.7900753021240234
194,vector,Jvhz3G9R5ZapDwDtB,69b87c2343b4f6c078a8e3e1,Elastic Kubernetes,"[SECTION]:
Cluster Autoscaler

- Adjusts the number of Nodes in the cluster when Pods fail to schedule or when nodes are underutilized
- Makes decision based on requests and limits for CPU and memory resources, not the actual load!
- Best practices:
  o Set correct resources requests & limits
  o Use PodDisruptionBudgets to prevent pods from being deleted too abruptly
  o Check if your cloud provider's quota is big enough

This slide explains the concept and functionality of the Cluster Autoscaler in Kubernetes. It highlights that the Cluster Autoscaler dynamically adjusts the number of nodes in a cluster based on pod scheduling failures or node underutilization. The decision-making process relies on resource requests and limits for CPU and memory rather than the actual workload. The slide also outlines best practices for using the Cluster Autoscaler effectively, including setting accurate resource requests and limits, employing PodDisruptionBudgets to avoid abrupt pod deletions, and ensuring the cloud provider's quota is sufficient to allow scaling. These points collectively provide practical guidance for managing cluster scaling and maintaining application stability.",,0.789700984954834
195,vector,Ke724k96A96C9nMeL,69b88c4543b4f6c078a8f11a,Elastic Kubernetes,"[SECTION]:
KEDA is built on top of Kubernetes
Use ScaledObject/ScaledJob to define scaling metadata
Manages workloads to scale to 0
Registers itself as Kubernetes Metric Adapter
Provides external metrics for Horizontal Pod Autoscaler (HPA)

[IMAGE]:
Diagram of KEDA architecture within a Kubernetes cluster showing the flow between ScaledObject, Kubernetes API Server, KEDA components (Metrics adapter, Controller, Scaler), Horizontal Pod Autoscaler, Workload, and External trigger source. The ScaledObject registers scaling definitions with the API Server. KEDA components process metrics and events from external triggers. The Horizontal Pod Autoscaler adjusts pod replicas based on metrics provided by KEDA, enabling scaling from zero to many pods and vice versa.

KEDA is a Kubernetes-based event-driven autoscaler that extends the native Horizontal Pod Autoscaler (HPA) by providing custom metrics sourced from external event systems. It operates by defining scaling behavior through custom resources like ScaledObject or ScaledJob, which specify the target workload and scaling triggers. KEDA supports over 50 built-in scalers that interface with external services such as Kafka, AWS, Azure, and Redis, enabling scaling decisions based on real-time event metrics rather than traditional CPU or memory usage. A key feature is its ability to scale workloads down to zero when idle, a capability not natively supported by HPA. KEDA manages this by handling the transition from zero to active replicas, while the HPA manages scaling within the active range. Internally, KEDA consists of a scaler operator that monitors custom resources and a metrics adapter that feeds external metrics to the HPA, allowing dynamic, event-driven scaling that efficiently responds to workload demands triggered by external systems.",,0.7870917320251465
196,vector,7cf76186886a2751098b473b,69b987b7e63ce3f9eef2a71b,A Steering Guide: Kubernetes Performance,"[IMAGE]:
Diagram of KEDA architecture within a Kubernetes cluster showing ScaledObject registration to Kubernetes API Server, interaction with Horizontal pod autoscaler, and components Metrics adapter, Controller, Scaler, Admission Webhooks. External trigger source connects to KEDA and workload, illustrating event-driven scaling flow.

[SECTION]:
61 Keda Scalers

Queues: Azure service Bus, RabbitMQ, AWS SQS, GCP Pub/sub, NATs ..

Events Streaming: Kafka, Azure Event Hubs, AWS Kinesis …

Databases: AWS DynamoDB, Cassandra, MongoDB, MySQL, PostgreSQL ..

Metrics: Metrics API, Prometheus …

https://keda.sh/

KEDA (Kubernetes Event-Driven Autoscaler) extends Kubernetes autoscaling capabilities by enabling scaling based on external event sources beyond traditional CPU or memory metrics. It integrates with the Kubernetes API Server through ScaledObjects, which define how workloads should scale in response to various triggers. KEDA supports a wide range of scalers—61 in total—including message queues like Azure Service Bus and Kafka, databases such as AWS DynamoDB, and monitoring systems like Prometheus. Notably, KEDA can scale workloads based on custom metrics, such as queue length or event counts, allowing autoscaling for applications that do not heavily consume CPU or memory but depend on other signals. It also offers fallback mechanisms, enabling scaling based on CPU or memory if the primary metric source is unavailable, ensuring resilience. This architecture bridges external event sources with Kubernetes Horizontal Pod Autoscaler, facilitating precise, event-driven scaling decisions that optimize resource usage and application responsiveness.",,0.7863712310791016
